key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scout_Init,a_startPos,a_hit,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,t_Defense,a_Notes,active_Notes,inactive_Notes,end_Notes
2026orwil_qm34,qm,1,34,frc3636,frc5970,frc2471,frc2915,frc6343,frc1595,frc3636,blue,EG,middle3,0,0,0,0.829,"{""version"":1,""segments"":[{""start"":1773534541734,""stop"":1773534542563}]}",0,"{""version"":1,""segments"":[]}",,4.5,1.248,"{""version"":1,""segments"":[{""start"":1773534570805,""stop"":1773534571612},{""start"":1773534572550,""stop"":1773534572991}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],inactive for majority but scored in the beginning ,"Intake broke partially off, played defense after their robot broke",played defense after their robot broke,played defense because their intake was broken 
2026orwil_qm35,qm,1,35,frc7034,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,red,AW,depotWall1,0,0,0,9.234,"{""version"":1,""segments"":[{""start"":1773534994726,""stop"":1773534997326},{""start"":1773534998254,""stop"":1773534998612},{""start"":1773535009961,""stop"":1773535011110},{""start"":1773535012688,""stop"":1773535012799},{""start"":1773535015769,""stop"":1773535016609},{""start"":1773535021803,""stop"":1773535022740},{""start"":1773535023078,""stop"":1773535024119},{""start"":1773535028339,""stop"":1773535030136},{""start"":1773535030861,""stop"":1773535031262}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,25.37,"{""version"":1,""segments"":[{""start"":1773535049864,""stop"":1773535050781},{""start"":1773535053090,""stop"":1773535056111},{""start"":1773535056666,""stop"":1773535058036},{""start"":1773535067465,""stop"":1773535070658},{""start"":1773535071162,""stop"":1773535072680},{""start"":1773535082894,""stop"":1773535083879},{""start"":1773535084635,""stop"":1773535084871},{""start"":1773535085240,""stop"":1773535087529},{""start"":1773535090612,""stop"":1773535090908},{""start"":1773535115549,""stop"":1773535117681},{""start"":1773535118335,""stop"":1773535120357},{""start"":1773535122470,""stop"":1773535123294},{""start"":1773535124432,""stop"":1773535126885},{""start"":1773535127449,""stop"":1773535128666},{""start"":1773535135748,""stop"":1773535136493},{""start"":1773535136738,""stop"":1773535137225},{""start"":1773535143548,""stop"":1773535145213}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],"Could reload a lot of balls
Very slow and not very accurate shooting","Very slow + innaccurate shooting
Small Part broke off and was hanging on the side","collected fuel
Did not ferry","shot a few more balls, slow and not very accyrate"
2026orwil_qm35,qm,1,35,frc2374,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,red,AE,noShow,0,0,0,5.122,"{""version"":1,""segments"":[{""start"":1773534987527,""stop"":1773534989437},{""start"":1773534991698,""stop"":1773534994910}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,32.495,"{""version"":1,""segments"":[{""start"":1773535017974,""stop"":1773535022116},{""start"":1773535023358,""stop"":1773535025336},{""start"":1773535034175,""stop"":1773535038329},{""start"":1773535074123,""stop"":1773535076573},{""start"":1773535077760,""stop"":1773535077801},{""start"":1773535078589,""stop"":1773535079587},{""start"":1773535079798,""stop"":1773535083454},{""start"":1773535088643,""stop"":1773535090258},{""start"":1773535114252,""stop"":1773535117337},{""start"":1773535123008,""stop"":1773535126783},{""start"":1773535133000,""stop"":1773535137824},{""start"":1773535142762,""stop"":1773535144539}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""NZ""]","went well, shot lots","their shooter was fast, intake worked good",mainly defended neutral zone while intaking,shot lots of fuel
2026orwil_qm35,qm,1,35,frc9613,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,red,Gk,noShow,,,,,,,,,,,,,,,,,,,,"this robot ended up being a no show, which means they were not a part of this round.","no show, wasn't able to move ",,"No show, wasn't able to climb"
2026orwil_qm35,qm,1,35,frc4488,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,blue,AH,depotWall1,0,0,0,9.559,"{""version"":1,""segments"":[{""start"":1773534989486,""stop"":1773534989572},{""start"":1773534990233,""stop"":1773534996421},{""start"":1773535011584,""stop"":1773535014869}]}",0,"{""version"":1,""segments"":[]}",,3.800000000000002,24.214,"{""version"":1,""segments"":[{""start"":1773535020150,""stop"":1773535023457},{""start"":1773535040633,""stop"":1773535044749},{""start"":1773535049186,""stop"":1773535053699},{""start"":1773535089473,""stop"":1773535098094},{""start"":1773535108518,""stop"":1773535111111},{""start"":1773535123432,""stop"":1773535124496}]}",0,"{""version"":1,""segments"":[]}",1.68,"{""version"":1,""segments"":[{""start"":1773535025846,""stop"":1773535026762},{""start"":1773535027006,""stop"":1773535027017},{""start"":1773535027458,""stop"":1773535027463},{""start"":1773535027817,""stop"":1773535027843},{""start"":1773535028304,""stop"":1773535028324},{""start"":1773535028744,""stop"":1773535028762},{""start"":1773535029175,""stop"":1773535029212},{""start"":1773535029543,""stop"":1773535029582},{""start"":1773535035319,""stop"":1773535035927}]}",0,10,1,[],"Swipe neutral zone, shoot one hopper load.","Shooting for the most part, near the end hopper has some malfunctions.",Pushing fuel into alliance zone.,Climbed L1 with a malfunctioned hopper.
2026orwil_qm35,qm,1,35,frc5937,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,blue,NP,depotWall1,0,0,0,7.453,"{""version"":1,""segments"":[{""start"":1773534989075,""stop"":1773534995599},{""start"":1773534995704,""stop"":1773534996633}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,43.146,"{""version"":1,""segments"":[{""start"":1773535035179,""stop"":1773535035290},{""start"":1773535035749,""stop"":1773535040391},{""start"":1773535041220,""stop"":1773535042825},{""start"":1773535043307,""stop"":1773535047735},{""start"":1773535048570,""stop"":1773535054068},{""start"":1773535057636,""stop"":1773535057879},{""start"":1773535058092,""stop"":1773535059054},{""start"":1773535059317,""stop"":1773535059793},{""start"":1773535094621,""stop"":1773535098386},{""start"":1773535098659,""stop"":1773535100854},{""start"":1773535101248,""stop"":1773535103307},{""start"":1773535103748,""stop"":1773535109311},{""start"":1773535114503,""stop"":1773535119250},{""start"":1773535120485,""stop"":1773535122267},{""start"":1773535124088,""stop"":1773535124898},{""start"":1773535125080,""stop"":1773535126177},{""start"":1773535126586,""stop"":1773535126746},{""start"":1773535127018,""stop"":1773535127208},{""start"":1773535127458,""stop"":1773535127628},{""start"":1773535127759,""stop"":1773535127849},{""start"":1773535127971,""stop"":1773535128047},{""start"":1773535128138,""stop"":1773535128238},{""start"":1773535128537,""stop"":1773535128638},{""start"":1773535128748,""stop"":1773535128794},{""start"":1773535128938,""stop"":1773535129007},{""start"":1773535129197,""stop"":1773535129256},{""start"":1773535129409,""stop"":1773535129476},{""start"":1773535129726,""stop"":1773535129785},{""start"":1773535129926,""stop"":1773535129985},{""start"":1773535130326,""stop"":1773535130375},{""start"":1773535130647,""stop"":1773535130705},{""start"":1773535131045,""stop"":1773535131114},{""start"":1773535131755,""stop"":1773535131834},{""start"":1773535132054,""stop"":1773535132103},{""start"":1773535132527,""stop"":1773535132614},{""start"":1773535132794,""stop"":1773535132873},{""start"":1773535133014,""stop"":1773535133073},{""start"":1773535133233,""stop"":1773535133292},{""start"":1773535133483,""stop"":1773535133522},{""start"":1773535133632,""stop"":1773535133702},{""start"":1773535133842,""stop"":1773535133901},{""start"":1773535134081,""stop"":1773535134159},{""start"":1773535134331,""stop"":1773535134369},{""start"":1773535134502,""stop"":1773535134571},{""start"":1773535134724,""stop"":1773535134811},{""start"":1773535134940,""stop"":1773535134980},{""start"":1773535135491,""stop"":1773535135529},{""start"":1773535135671,""stop"":1773535135741},{""start"":1773535135844,""stop"":1773535135921},{""start"":1773535136020,""stop"":1773535136112},{""start"":1773535136210,""stop"":1773535136299},{""start"":1773535136390,""stop"":1773535136470},{""start"":1773535136570,""stop"":1773535136650},{""start"":1773535136742,""stop"":1773535136810},{""start"":1773535137864,""stop"":1773535137901},{""start"":1773535138604,""stop"":1773535138691},{""start"":1773535138820,""stop"":1773535138890},{""start"":1773535139020,""stop"":1773535139081}]}",14.487,"{""version"":1,""segments"":[{""start"":1773535072587,""stop"":1773535082502},{""start"":1773535109661,""stop"":1773535114233}]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],great auto with many fuel sites,scored fuel extremely rapidly and frequently,ferried large amounts of fuel,kept scoring fuel
2026orwil_qm35,qm,1,35,frc2635,frc7034,frc2374,frc9613,frc4488,frc5937,frc2635,blue,EG,middle3,0,0,0,13.002,"{""version"":1,""segments"":[{""start"":1773534983327,""stop"":1773534983646},{""start"":1773534984207,""stop"":1773534985145},{""start"":1773534985258,""stop"":1773534997003}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,,,,one ball at a time shots,"defense in neutral zone, ","Defense in other alliance zone, effective defense",pushed fuel into outpost 
2026orwil_qm36,qm,1,36,frc2898,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,red,AW,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],Did not move,"seemed to have problems with intaking and getting the ball ready to shoot
Did not shoot, barely intakes
Moved very slow

","defended against pop alliance, but got a minor foul",drove around and pushed balls toward nothing particular
2026orwil_qm36,qm,1,36,frc3574,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,red,AE,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",9.599999999999982,0,0,"[""NZ"",""OZ""]",stayed still ,"shooter and intake didn't work, so they ferried by pushing balls. They gave them to human players to throw, and were pretty accurate",same as active shift,same as active shift
2026orwil_qm36,qm,1,36,frc4662,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,red,Gk,outpost4,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",1.2,0,0,"[""OZ""]","did not move during auto, was completely stationary.","was trying to collect furl, was unsucsesful, ended up defending majority of the time",,didn't end up climbing
2026orwil_qm36,qm,1,36,frc847,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,blue,AH,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,16.962,"{""version"":1,""segments"":[{""start"":1773535541328,""stop"":1773535541930},{""start"":1773535548818,""stop"":1773535554652},{""start"":1773535555033,""stop"":1773535556732},{""start"":1773535593269,""stop"":1773535596334},{""start"":1773535597118,""stop"":1773535597228},{""start"":1773535619655,""stop"":1773535619972},{""start"":1773535630978,""stop"":1773535636313}]}",0,"{""version"":1,""segments"":[]}",1.043,"{""version"":1,""segments"":[{""start"":1773535589891,""stop"":1773535590459},{""start"":1773535598081,""stop"":1773535598220},{""start"":1773535598441,""stop"":1773535598539},{""start"":1773535598701,""stop"":1773535598789},{""start"":1773535599008,""stop"":1773535599060},{""start"":1773535599320,""stop"":1773535599338},{""start"":1773535599987,""stop"":1773535600004},{""start"":1773535600578,""stop"":1773535600605},{""start"":1773535601018,""stop"":1773535601054}]}",0,0,0,[],"Attempted to score, but accuracy is not there.","Attempting to score while being defended, accuracy is nonexistent.",Stealing fuel from opposing alliance.,"Still getting defended by opponents, and missing the majority of shots."
2026orwil_qm36,qm,1,36,frc9438,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,blue,NP,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,19.900000000000013,7.237,"{""version"":1,""segments"":[{""start"":1773535501376,""stop"":1773535503726},{""start"":1773535504188,""stop"":1773535505190},{""start"":1773535550899,""stop"":1773535554784}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],didn't move at all,shot infrequently and were lackluster team overall with mediocre shot frequency and nonexistent ferrying.,they died in the middle of the match.,were dead.
2026orwil_qm36,qm,1,36,frc3663,frc2898,frc3574,frc4662,frc847,frc9438,frc3663,blue,EG,outpostWall5,0,0,0,5.902,"{""version"":1,""segments"":[{""start"":1773535485511,""stop"":1773535488045},{""start"":1773535507393,""stop"":1773535510761}]}",0,"{""version"":1,""segments"":[]}",,0,55.509,"{""version"":1,""segments"":[{""start"":1773535538576,""stop"":1773535554858},{""start"":1773535555963,""stop"":1773535556611},{""start"":1773535557085,""stop"":1773535559221},{""start"":1773535587013,""stop"":1773535592419},{""start"":1773535602965,""stop"":1773535622974},{""start"":1773535623362,""stop"":1773535626210},{""start"":1773535628599,""stop"":1773535635233},{""start"":1773535638480,""stop"":1773535640026}]}",1.268,"{""version"":1,""segments"":[{""start"":1773535523253,""stop"":1773535524521}]}",3.765,"{""version"":1,""segments"":[{""start"":1773535525133,""stop"":1773535526530},{""start"":1773535564144,""stop"":1773535566512}]}",0,0,0,[],nice and constant collection and shooting in auto,scored and collected effectively ,"Took fuel from other alliance zone, collected",scored fuel
2026orwil_qm37,qm,1,37,frc2990,frc2990,frc3024,frc1425,frc9600,frc2550,frc957,red,AW,depotWall1,0,0,0,7.638,"{""version"":1,""segments"":[{""start"":1773536304076,""stop"":1773536311714}]}",0,"{""version"":1,""segments"":[]}",Other,0,45.498,"{""version"":1,""segments"":[{""start"":1773536324339,""stop"":1773536331298},{""start"":1773536354747,""stop"":1773536354831},{""start"":1773536354872,""stop"":1773536360027},{""start"":1773536368747,""stop"":1773536375098},{""start"":1773536405456,""stop"":1773536408303},{""start"":1773536411862,""stop"":1773536415236},{""start"":1773536416607,""stop"":1773536417146},{""start"":1773536423482,""stop"":1773536425977},{""start"":1773536427052,""stop"":1773536431872},{""start"":1773536445434,""stop"":1773536453466},{""start"":1773536455139,""stop"":1773536459981}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],"Shot many balls, good accuracy
Reloaded fuel at the end","Shot balls rather quickly
Very good accuracy
Moved fast
Was able to help teammates when beached","pushed balls to alliance zone
Reloaded fuel quickly","shot many balls
Good accuracy
Slowed and quickened shooting speed randomly"
2026orwil_qm37,qm,1,37,frc3024,frc2990,frc3024,frc1425,frc9600,frc2550,frc957,red,AE,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,1.271,"{""version"":1,""segments"":[{""start"":1773536409020,""stop"":1773536409999},{""start"":1773536412979,""stop"":1773536413020},{""start"":1773536413677,""stop"":1773536413928}]}",1.339,"{""version"":1,""segments"":[{""start"":1773536440251,""stop"":1773536441590}]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],stayed still,"wandered around intaking fuel but didn't shoot at hub, only ferried from neutral zone (I accidentally clicked score time for a bit of ferrying)",same as active,same as active
2026orwil_qm37,qm,1,37,frc1425,frc2990,frc3024,frc1425,frc9600,frc2550,frc957,red,HD,outpostWall5,0,0,0,9.281,"{""version"":1,""segments"":[{""start"":1773536183952,""stop"":1773536184607},{""start"":1773536300333,""stop"":1773536306686},{""start"":1773536312558,""stop"":1773536314831}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,34.921,"{""version"":1,""segments"":[{""start"":1773536325595,""stop"":1773536329033},{""start"":1773536354204,""stop"":1773536357401},{""start"":1773536364298,""stop"":1773536366496},{""start"":1773536369851,""stop"":1773536370967},{""start"":1773536372559,""stop"":1773536375129},{""start"":1773536379690,""stop"":1773536380799},{""start"":1773536405887,""stop"":1773536410268},{""start"":1773536414891,""stop"":1773536418658},{""start"":1773536424660,""stop"":1773536428725},{""start"":1773536433665,""stop"":1773536436827},{""start"":1773536437826,""stop"":1773536438294},{""start"":1773536446451,""stop"":1773536449373},{""start"":1773536456524,""stop"":1773536459052}]}",0,"{""version"":1,""segments"":[]}",6.492,"{""version"":1,""segments"":[{""start"":1773536339183,""stop"":1773536340727},{""start"":1773536342815,""stop"":1773536345827},{""start"":1773536347004,""stop"":1773536348168},{""start"":1773536402166,""stop"":1773536402938}]}",25.100000000000087,0,0,[],went into middle twice was able to get shot cycles off twice,fast intake and fast shooting was able to intake well and maneuvered well,Good job of ferrying with the intake,did not climb
